global_trust
0.004235341632875154
0.004543911421534447
0.004134990482058393
0.004576543409460333
0.004265586591462381
0.004012218694631501
0.004106370092830306
0.004437061042839557
0.00442976602175439
0.004428899363049075
0.004976442396832244
0.0048545196269158975
0.00444619536618344
0.0044322376827505665
0.004802585041351339
0.004505749892359547
0.004829921251081579
0.014577489144986217
0.004226191067151865
0.003483949205146686
0.004228975188828045
0.004673423329894756
0.004404299331927037
0.004633190148004709
0.004595087610383477
0.004065110846932373
0.004581458242359542
0.00410527865393757
0.0045138925570560925
0.004390474630041166
0.004663611711841145
0.004401779238280451
0.004465005338354359
0.004345599665110767
0.004659921203273215
0.0045576387435344165
0.004557902505297666
0.004582601410561138
0.004497796310788227
0.004353447222208484
0.004319913449834063
0.003936222669193012
0.004880932162085693
0.004639834791810798
0.014358704422104324
0.004888522351115042
0.00447885856729756
0.004536119885495552
0.004098317027688961
0.014078534670119647
0.0045392024094345895
0.004461150827148203
0.00420658126032202
0.004035546546405068
0.004353061672195047
0.003731252338134066
0.004667244491929261
0.004051648328969225
0.00458957695935219
0.004637855520975667
0.004616585383627331
0.0045828499603837594
0.004123737295487877
0.004302502050207772
0.004266344691342784
0.00425301322553555
0.003843598999687051
0.004838773889695959
0.004647436997464754
0.004715487316227397
0.004573933037564338
0.004933570014754556
0.014807128947695628
0.004465253063328642
0.0043995809852083855
0.004218112568745663
0.0042370773659362124
0.004699749530757203
0.014800588873937766
0.0039374346951105985
0.0040080536660717925
0.014728991006358695
0.004252569119852295
0.003974961924435526
0.004321951560414902
0.004111452517340952
0.004555451913814047
0.00479712546152965
0.003885100660283745
0.003961784202521651
0.004504245599231756
0.004136371891977962
0.00400164498440641
0.004394293264623123
0.003980211090473937
0.004470275450748885
0.004630693912823844
0.004473823719647842
0.004205307997623674
0.004614885837477101
0.004790072666709997
0.004936324700213978
0.004758280572395605
0.0046313941903666596
0.004033637447491314
0.004251633400624907
0.004229794481276496
0.004738172863068479
0.004237054533433342
0.004535478165846753
0.0045057596654261714
0.0038218657303299834
0.004556501413745664
0.004440494111280133
0.004536993619509651
0.004609917305012758
0.004836791620325106
0.004447214260386
0.004545693709847479
0.0042347468219211945
0.004557768849846506
0.004608871602511512
0.004686522987254005
0.004760287133376656
0.00432135802268505
0.0041276885738947095
0.004633172037558091
0.00442319022581468
0.003894124486866261
0.004559347264128839
0.004283270444629774
0.003508353699824153
0.004692326893211692
0.00431167612622606
0.00424519366186422
0.00466514202628445
0.004202036141080006
0.004174254964583926
0.004661706401260672
0.014102269106636162
0.014593262662453359
0.0048506110565580355
0.0045489724240210146
0.00449120984457465
0.003942189772478799
0.00433482934356867
0.004025630031327076
0.0042178904470407475
0.0047116537580352905
0.004164686599637108
0.004661777932834468
0.005086876756867264
0.004761962122586717
0.004563118563034034
0.005042695034833662
0.004951382741816751
0.004729769556992536
0.004331966237201106
0.004653392203393254
0.004868710146585956
0.004872088702866954
0.014650233930626165
0.004825442440386708
0.004796888653764856
0.004574462145696752
0.004535084641682605
0.0044542251630735885
0.005197963363993589
0.004860087054586852
0.005130813170790925
0.004630795076096656
0.004893208342196062
0.004763420800234083
0.00470478533812024
0.004679064210729589
0.005018761444595291
0.00498983824410459
0.004773263564582165
0.014950317101050454
0.005009756206488541
0.004466161757537057
0.004425084298681366
0.004615322300305201
0.004938831092991502
0.004658062476210979
0.004765057972647115
0.0049241362289485485
0.005018470744175504
0.004909066348681341
0.004346956440070357
0.004857180825934182
0.004921557955575612
0.005031752472394363
0.004766806912278379
0.004952279627597513
0.0044887978469509236
0.004515573313839471
0.004701305585448032
0.0044813623806600035
0.0046393081878155365
0.000293958129164605
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
